source	COPEB	ELK1	GATA3	IRF4	JUN	MAF	MYB	NFATC3	NFKB1	RELA	STAT3	USF2
CLN3	0	0	1	1	0	0	0	0	0	0	0	0
CLN5	0	0	1	0	0	0	0	0	1	0	0	0
CLNS1A	0	0	1	0	0	0	0	1	0	0	0	0
CLPS	1	1	1	1	1	1	1	1	1	1	1	1
CLPTM1	0	0	0	0	0	0	0	1	0	0	0	0
CLTA	0	0	0	0	0	0	0	1	0	0	0	0
CLTB	0	0	0	0	0	0	0	0	1	1	1	0
CLTC	1	0	1	0	0	0	0	1	0	0	0	0
CCR5	0	1	1	0	0	0	0	0	0	0	0	0
CCR7	1	0	1	0	0	0	0	1	0	0	1	0
ABCC2	1	1	1	1	1	1	1	1	1	1	1	1
PLK3	0	0	0	0	0	0	1	0	0	0	0	0
CNN2	1	1	1	1	1	1	1	1	1	1	1	1
CNP	1	1	1	1	1	1	1	1	1	1	1	1
COL4A2	1	0	0	0	1	0	0	0	1	0	0	0
COL6A1	0	0	0	0	0	0	0	0	1	0	0	0
COL6A3	0	0	0	0	0	0	0	1	0	0	1	0
COL7A1	1	1	1	1	1	1	1	1	1	1	1	1
COL9A2	0	0	0	0	0	0	0	1	0	0	0	1
COL11A2	1	1	1	1	1	1	1	1	1	1	1	1
COMT	0	0	0	0	0	0	0	1	0	0	0	0
COPA	0	0	1	0	0	0	0	0	0	0	0	0
COPB1	1	0	0	0	0	0	0	1	0	1	0	0
KLF6	1	0	1	0	1	0	1	1	0	0	0	1
SLC31A1	1	1	1	1	1	1	1	1	1	1	1	1
SLC31A2	1	1	1	1	1	1	1	1	1	1	1	1
CORT	0	0	0	1	0	0	0	0	0	0	0	0
MAP3K8	1	0	0	0	1	0	1	0	1	0	0	1
COX4I1	0	0	0	0	0	0	0	1	0	0	0	0
COX5B	1	1	1	1	1	1	1	1	1	1	1	1
COX6A1	0	0	0	1	0	0	0	0	0	0	0	0
COX6A2	1	1	1	1	1	1	1	1	1	1	1	1
COX6B1	1	0	1	0	0	0	0	0	0	0	0	0
COX6C	1	1	1	1	1	1	1	1	1	1	1	1
COX7A2	0	0	1	0	0	0	0	0	0	0	1	0
COX7B	1	1	1	1	1	1	1	1	1	1	1	1
COX7C	1	1	1	1	1	1	1	1	1	1	1	1
COX8A	1	1	1	1	1	1	1	1	1	1	1	1
COX10	1	0	0	0	0	0	0	1	1	1	0	1
COX11	1	1	1	1	1	1	1	1	1	1	1	1
COX15	1	0	0	0	1	0	0	1	0	0	0	0
CPD	0	1	1	1	0	0	0	1	0	0	0	0
CLDN3	1	1	1	1	1	1	1	1	1	1	1	1
CLDN7	1	1	1	1	1	1	1	1	1	1	1	1
CPOX	1	1	1	1	0	0	1	1	0	0	0	0
CPT1A	1	0	0	0	1	0	1	1	0	1	0	0
CPT1B	1	1	1	1	1	1	1	1	1	1	1	1
CPT2	0	0	1	0	0	0	1	0	0	0	0	1
CR2	1	0	0	0	1	0	0	1	0	0	0	0
CRABP1	1	0	0	0	0	0	0	0	0	0	0	0
CREB1	1	0	0	1	0	0	0	0	0	0	1	1
ATF2	1	0	0	1	1	0	0	0	0	0	0	0
CREBBP	1	0	1	0	1	0	0	0	0	0	0	0
ATF6B	0	1	0	0	0	0	0	0	0	0	0	0
CREBL2	1	0	0	0	1	0	0	0	1	0	0	1
CREM	1	1	1	1	1	0	0	0	0	0	0	1
CRHR1	1	1	1	1	1	1	1	1	1	1	1	1
CRIP1	0	0	0	0	0	0	0	1	0	1	0	0
CRK	0	0	0	0	0	0	0	1	0	0	0	1
CRKL	0	0	0	0	0	0	0	1	0	0	0	0
CRY1	0	0	0	0	0	0	1	0	0	0	0	1
CRY2	1	1	1	1	1	1	1	1	1	1	1	1
CRYBB2	1	1	1	1	1	1	1	1	1	1	1	1
CRYBB2P1	1	1	0	0	0	0	1	0	0	1	0	1
CRYBB3	1	1	1	1	1	1	1	1	1	1	1	1
CRYGS	1	0	1	0	1	0	1	0	0	0	0	0
CRYZ	1	0	0	0	0	0	0	0	0	0	0	0
CS	1	0	0	0	0	0	0	1	0	0	0	0
MAPK14	0	1	1	1	1	0	1	1	0	0	0	0
CSE1L	1	0	0	0	1	0	0	1	0	0	0	0
CSH1	0	0	0	0	0	0	1	0	0	0	0	0
CSK	0	0	0	0	1	0	1	1	0	1	1	1
CSNK1A1	1	1	0	0	0	0	0	0	0	0	1	0
CSNK1D	0	0	0	0	0	0	1	1	0	0	0	0
CSNK1E	1	0	1	0	0	0	0	1	0	0	0	1
CSNK1G2	0	0	0	0	1	0	0	0	0	0	0	0
CSNK1G3	0	0	0	0	1	0	0	1	0	0	0	1
CSNK2A1	1	0	0	0	0	0	0	1	1	0	0	0
CSNK2A2	0	0	0	0	0	0	0	0	0	0	0	1
CSNK2B	1	1	1	1	1	1	1	1	1	1	1	1
CSRP1	0	0	0	0	0	0	0	1	0	0	0	0
CSTB	0	1	0	0	0	0	0	0	0	0	0	0
CSTF1	0	0	0	0	0	0	0	1	0	0	0	0
CSTF2	1	0	0	0	0	0	0	1	0	0	0	0
CSTF3	1	0	0	0	0	0	0	0	0	0	0	0
NKX2-5	0	0	0	0	1	0	0	0	0	1	1	0
CTBS	0	0	0	0	1	0	0	0	0	0	0	1
CTBP1	0	0	0	0	0	0	0	1	0	0	0	0
CTBP2	0	0	1	0	0	0	0	0	0	0	1	1
CTH	0	0	0	0	0	0	0	0	1	0	0	0
CTLA4	1	1	1	0	0	0	0	1	0	0	0	0
CTNNA1	1	0	0	0	0	0	1	0	0	0	0	1
CTNS	0	0	0	0	0	0	0	1	0	0	1	0
CTNNB1	0	0	0	0	0	0	0	1	0	0	0	0
CTPS	1	1	1	1	1	1	1	1	1	1	1	1
CTRL	1	1	1	1	1	1	1	1	1	1	1	1
CTSB	1	0	0	0	0	0	0	0	0	0	0	0
CTSD	1	1	1	1	1	1	1	1	1	1	1	1
CTSH	0	0	0	0	1	0	0	1	0	0	0	0
CTSK	1	1	1	1	1	1	1	1	1	1	1	1
CTSL1	0	0	0	0	0	1	0	0	0	0	0	0
CTSS	1	1	1	1	1	1	1	1	1	1	1	1
CTSW	1	1	1	1	1	1	1	1	1	1	1	1
CUX1	1	1	1	0	0	0	0	1	0	0	0	0
CX3CR1	0	1	1	1	1	0	1	1	1	0	0	1
CYB5A	1	1	0	0	0	0	0	0	0	0	0	0
CYB561	0	0	1	0	0	0	0	0	0	0	0	0
CYBA	0	0	0	0	0	0	0	1	0	0	0	0
CYC1	1	1	1	1	1	1	1	1	1	1	1	1
CYLD	1	1	1	0	1	0	0	0	0	0	0	0
CYP1A2	0	0	0	0	1	0	0	1	0	0	0	1
CYP2B6	1	0	0	0	0	0	0	1	0	0	0	0
CYP2D6	1	1	1	1	1	1	1	1	1	1	1	1
CYP2J2	0	0	0	0	0	0	0	0	0	0	0	1
CYP11B1	1	1	1	1	1	1	1	1	1	1	1	1
CYP27B1	1	1	1	1	1	1	1	1	1	1	1	1
CYP51A1	1	1	1	1	1	1	1	1	1	1	1	1
DAD1	1	0	1	1	0	0	1	1	0	0	1	1
CD55	1	0	0	0	1	0	0	0	0	0	0	0
DAG1	1	0	0	0	1	0	0	0	0	0	0	0
DGKA	1	0	0	0	1	0	1	0	0	0	0	0
DAP	0	1	0	0	0	0	0	0	0	0	1	0
DAPK3	0	0	0	0	0	0	0	0	0	0	1	0
DARS	1	0	1	0	1	0	1	1	0	0	1	0
DAXX	0	0	0	1	0	0	1	0	1	1	1	1
DBI	0	0	0	0	0	0	0	1	0	0	0	1
DBN1	0	0	0	0	0	0	0	0	0	0	0	1
DBP	0	0	0	0	0	0	0	1	0	0	0	0
DBT	0	0	1	0	0	0	0	0	0	0	0	0
DCI	1	1	1	1	1	1	1	1	1	1	1	1
DCK	1	0	0	0	0	0	0	0	0	0	0	0
DCTD	0	0	1	1	0	0	0	0	0	0	0	0
DCT	1	0	0	0	0	0	1	0	0	0	0	1
DCTN1	0	0	0	0	0	0	1	0	0	0	0	0
DDB1	0	0	0	0	0	0	0	1	0	0	0	0
DDB2	0	0	0	0	0	0	0	0	1	0	0	0
GADD45A	1	1	1	1	1	1	1	1	1	1	1	1
DDIT3	0	1	0	0	0	0	0	0	0	0	0	0
DDOST	1	1	1	1	1	1	1	1	1	1	1	1
DDT	1	1	1	1	1	1	1	1	1	1	1	1
DDX1	0	0	1	0	0	0	0	0	0	0	0	0
DDX3X	1	0	0	0	0	0	0	0	0	0	0	0
DDX5	0	0	0	0	0	0	0	0	1	0	0	0
DDX6	1	0	1	0	1	0	1	0	0	0	0	1
DMXL1	1	0	1	0	0	0	0	0	0	0	0	0
DHX8	1	1	1	1	1	1	1	1	1	1	1	1
DHX9	1	0	0	0	0	0	0	0	0	0	0	1
DDX10	1	0	1	0	0	0	1	0	1	0	0	1
DDX11	0	0	0	0	1	0	0	0	0	0	0	0
DHX15	1	1	1	1	1	0	0	0	0	0	0	1
DECR1	0	0	1	0	0	0	0	0	0	0	0	0
CFD	1	0	0	0	0	0	0	1	0	0	0	1
DFFA	0	0	0	1	0	0	0	0	0	0	0	0
DFFB	0	0	0	0	0	0	0	1	0	0	0	0
TIMM8A	0	0	0	0	0	0	0	0	0	0	0	1
DGUOK	1	0	0	1	1	0	0	0	0	0	0	1
DHCR7	0	0	0	0	0	0	0	1	0	0	0	0
DHFR	0	0	1	1	0	0	0	0	0	0	0	0
DHODH	1	0	1	0	0	0	0	0	0	0	0	0
DHPS	0	0	0	0	0	0	0	1	0	0	0	0
CYB5R3	0	0	0	0	0	0	1	1	0	0	0	0
DIAPH1	1	0	1	0	0	0	1	1	0	0	0	0
DIAPH2	1	0	1	0	1	0	1	1	0	0	1	1
DKC1	1	0	0	0	0	0	0	0	0	0	0	0
DLAT	0	0	1	0	0	0	0	0	0	0	0	0
DLD	1	0	0	0	0	0	1	0	0	0	0	1
DLG1	1	0	1	1	0	0	0	0	0	0	1	0
DLG3	0	0	1	0	0	0	0	0	1	1	0	0
DLG4	0	0	0	0	0	0	0	1	0	0	0	0
DLST	0	0	0	0	1	0	0	0	0	0	0	0
SARDH	0	0	0	1	0	0	0	1	0	1	0	1
DMPK	0	1	1	0	0	0	0	1	0	0	0	0
DMWD	0	0	0	0	0	0	0	0	1	1	0	1
DNASE1L1	1	1	1	1	1	1	1	1	1	1	1	1
DNASE2	0	0	0	0	1	0	0	0	0	0	0	0
DYNC1H1	0	0	1	1	1	1	0	1	0	0	1	0
DYNC1I2	0	0	0	0	0	0	1	0	0	0	0	0
DYNC1LI2	1	0	0	1	0	0	0	0	0	0	0	0
DNM2	1	0	0	0	1	0	0	1	0	0	0	0
DNMT1	0	0	0	0	0	1	0	0	0	0	0	1
TRDMT1	0	0	0	1	0	0	0	0	0	0	0	0
DNMT3A	1	0	1	0	1	0	0	1	0	0	1	0
DNMT3B	0	1	1	1	1	0	0	1	0	0	0	0
DOCK2	0	0	0	0	0	0	0	1	0	0	0	0
DOK1	0	0	0	0	0	0	0	1	0	0	0	0
DOM3Z	0	0	0	0	0	0	0	0	1	0	0	0
DPAGT1	1	1	1	1	1	1	1	1	1	1	1	1
DPH2	0	0	0	0	1	0	0	0	0	0	0	1
DPT	1	1	1	1	1	1	1	1	1	1	1	1
DPYD	1	0	1	1	0	0	1	1	0	1	0	1
DPYSL2	0	0	0	0	0	0	0	1	0	0	0	0
DR1	1	0	1	0	1	0	0	0	0	0	0	0
DRD2	1	1	1	1	1	1	1	1	1	1	1	1
DRD4	0	0	0	0	0	0	0	1	0	0	0	0
DRG2	1	1	1	1	1	1	1	1	1	1	1	1
ARID3A	0	0	0	0	0	0	0	1	0	0	0	0
ATN1	0	0	0	0	0	0	0	1	0	0	0	0
RCAN1	0	0	1	0	0	0	0	1	0	0	0	0
TSC22D3	0	0	0	0	0	0	0	1	0	0	0	1
DTNB	1	0	1	1	0	1	1	0	0	1	0	0
HBEGF	0	0	1	0	0	0	0	1	0	0	0	0
DTX1	0	0	0	1	1	0	0	0	0	0	0	0
DTYMK	1	1	1	1	1	1	1	1	1	1	1	1
DUSP1	0	0	0	0	0	0	1	1	0	0	0	0
DUSP2	1	0	0	0	0	1	0	1	0	1	0	0
DUSP3	0	0	0	0	0	0	0	1	1	0	1	0
DUSP4	1	0	1	0	0	0	1	0	0	0	0	0
DUSP5	1	0	1	0	1	0	0	0	0	0	0	0
DUSP6	1	0	0	0	0	0	0	1	0	0	0	0
DUSP7	0	0	0	0	0	0	0	1	0	0	0	0
DUSP8	1	1	1	1	1	1	1	1	1	1	1	1
DUSP9	1	1	1	1	1	1	1	1	1	1	1	1
DUT	0	1	0	0	0	0	0	1	0	0	0	0
DVL1	0	0	0	0	0	0	0	1	0	0	0	0
DVL2	1	1	1	1	1	1	1	1	1	1	1	1
DVL3	1	1	1	1	1	1	1	1	1	1	1	1
DYRK1A	1	0	0	1	0	0	1	1	0	0	1	1
TOR1A	1	1	1	1	1	1	1	1	1	1	1	1
E2F2	1	0	0	0	1	0	0	0	1	0	0	0
E2F3	1	0	1	1	0	0	0	1	0	0	0	1
E2F4	1	1	1	1	1	1	1	1	1	1	1	1
E2F5	1	0	1	0	0	0	1	0	0	0	0	0
E2F6	0	0	1	0	0	0	0	0	0	0	0	0
E4F1	1	1	1	1	1	1	1	1	1	1	1	1
GPR183	1	1	1	1	1	1	1	1	1	1	1	1
ECE1	0	0	0	1	1	0	1	1	0	1	0	1
TYMP	1	1	1	1	1	1	1	1	1	1	1	1
ECH1	1	1	1	1	1	1	1	1	1	1	1	1
ECHS1	1	1	1	1	1	1	1	1	1	1	1	1
ECT2	1	1	1	1	1	1	1	1	1	1	1	1
S1PR1	1	1	0	0	1	0	0	1	0	0	0	0
S1PR3	1	1	1	1	1	1	1	1	1	1	1	1
EDN1	0	0	0	0	0	0	1	0	0	1	0	0
PHC2	1	0	0	0	0	0	0	1	0	0	0	0
EEF1A1	1	0	0	0	1	0	0	1	0	0	0	0
EEF1B2	1	1	1	1	1	1	1	1	1	1	1	1
EEF1D	1	1	1	1	1	1	1	1	1	1	1	1
EEF1G	1	1	0	0	0	0	0	1	0	0	0	1
EEF2	1	1	1	1	1	1	1	1	1	1	1	1
LGTN	1	1	1	1	1	1	1	1	1	1	1	1
EFNA1	0	0	0	0	0	0	0	0	0	1	0	0
EFNA4	0	0	0	0	0	0	0	1	0	0	0	0
EFNB1	1	0	0	0	0	0	0	1	0	0	0	0
EFNB3	0	1	0	0	0	0	0	1	0	0	0	0
CELSR3	1	1	1	1	1	1	1	1	1	1	1	1
MEGF6	0	0	0	0	0	0	0	1	1	0	0	1
MEGF8	0	0	1	0	0	0	0	0	0	0	0	0
MEGF9	1	0	1	0	0	0	1	1	0	0	0	0
EGR1	1	1	1	1	1	1	1	1	1	1	1	1
EIF1AX	0	0	0	1	0	0	0	0	1	0	0	0
EIF2S1	0	0	0	0	0	0	1	0	0	0	0	0
EIF2B1	0	0	0	0	1	0	0	0	0	0	0	0
EIF2S3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
EIF4A1	1	1	1	1	1	1	1	1	1	1	1	1
EIF4A2	1	0	1	1	0	0	1	0	0	0	0	1
EIF4B	1	1	1	1	1	1	1	1	1	1	1	1
EIF4E	1	1	1	0	0	0	0	0	0	0	1	0
EIF4EBP1	0	1	1	0	0	0	0	0	0	0	0	0
EIF4EBP2	1	0	0	0	1	0	0	0	0	0	0	0
EIF4G1	0	0	0	0	0	0	0	0	0	0	0	1
EIF4G2	1	0	0	1	0	0	0	1	0	0	0	0
EIF5	1	1	1	1	1	1	1	1	1	1	1	1
EIF5A	0	0	0	0	0	0	0	1	0	0	0	0
SERPINB1	1	1	1	1	1	1	1	1	1	1	1	1
ELAVL1	0	0	0	0	1	0	0	0	1	0	0	0
ELF1	1	0	1	1	0	0	0	0	1	0	0	0
ELF2	1	0	0	0	1	0	0	0	0	0	0	0
ELF4	0	0	0	0	0	0	0	1	0	0	0	1
ELK1	0	0	0	0	0	0	1	1	0	0	0	0
ELK3	1	0	0	0	0	0	1	1	0	0	0	0
ELK4	1	0	0	0	0	0	0	0	0	0	0	0
EMD	1	1	1	1	1	1	1	1	1	1	1	1
MARK2	1	0	1	0	1	0	1	1	0	0	0	0
EMP3	0	0	0	0	0	0	1	1	0	0	0	0
EMR1	1	0	0	0	0	0	1	0	0	0	0	1
EMX1	0	0	1	0	0	0	0	1	0	0	0	0
EN2	1	0	0	0	0	0	0	0	0	0	0	0
ENDOG	0	0	1	1	1	1	0	0	0	0	0	0
ENO1	0	0	1	0	0	0	0	0	1	1	0	0
ENO2	0	0	0	0	0	0	0	1	0	0	0	0
ENO3	1	1	1	1	1	1	1	1	1	1	1	1
ENSA	1	0	0	0	1	0	0	0	0	0	0	0
SLC29A1	1	1	1	1	1	1	1	1	1	1	1	1
EP300	1	0	0	0	0	0	0	0	0	0	0	0
EPB41	1	0	1	0	0	0	0	0	0	1	1	0
EPB41L2	1	0	0	1	0	0	1	0	0	0	0	0
STOM	1	0	1	1	0	0	0	0	0	0	0	1
EPHA4	1	0	1	0	0	0	0	0	1	0	0	0
EPHB6	1	0	0	0	0	0	0	1	0	1	0	0
EPHX2	0	0	0	1	0	0	1	1	0	0	0	0
STX2	1	0	0	0	0	0	1	1	0	1	0	1
EPOR	1	1	1	1	1	1	1	1	1	1	1	1
EPRS	1	1	1	1	1	1	1	1	1	1	1	1
EPS8	0	0	0	1	0	0	0	0	0	0	0	0
EPS15	0	0	1	0	1	0	0	0	1	0	0	0
NR2F6	1	1	1	1	1	1	1	1	1	1	1	1
ERBB2	1	1	1	1	1	1	1	1	1	1	1	1
ERCC1	0	0	0	0	1	0	1	0	0	0	0	0
ERCC2	1	1	1	1	1	1	1	1	1	1	1	1
ERCC3	1	0	0	0	0	0	0	0	0	0	0	0
ERCC4	1	0	1	0	0	0	0	0	0	0	0	0
ERCC5	1	0	1	0	1	0	0	1	0	0	0	0
ERCC6	0	1	1	0	1	0	0	0	0	1	0	1
ERF	1	0	0	0	0	0	1	1	0	0	0	0
ERG	1	0	1	0	1	0	1	1	1	1	1	1
ERH	0	0	0	0	0	0	0	1	0	0	0	0
ERN1	0	0	1	0	1	0	1	0	0	0	1	0
FBL	1	0	0	0	0	0	0	1	0	0	0	0
ESD	1	0	0	0	0	0	0	0	1	0	0	0
ESRRA	0	0	0	0	0	0	0	1	0	0	0	0
ETF1	1	0	0	0	0	0	0	0	0	0	1	0
ETFA	0	0	1	0	0	0	0	1	0	0	0	0
ETFB	0	0	0	0	0	0	0	0	0	1	0	0
ETFDH	1	1	1	1	1	1	1	1	1	1	1	1
ETS1	1	1	1	0	1	0	1	1	1	1	1	1
ETS2	0	0	0	0	1	0	0	1	0	0	0	0
ETV3	1	0	1	0	0	0	0	0	0	0	0	0
ETV6	1	0	1	1	1	0	0	0	0	0	1	0
EVI2A	1	1	1	1	1	1	1	1	1	1	1	1
EVI2B	1	1	1	1	1	1	1	1	1	1	1	1
EVPL	0	0	0	0	0	0	0	1	0	0	0	0
EVX1	1	1	1	1	1	1	1	1	1	1	1	1
EWSR1	1	1	1	1	1	1	1	1	1	1	1	1
EXT1	0	0	0	0	1	0	0	0	0	0	0	1
EXT2	1	1	0	0	0	0	0	0	1	0	0	0
EXTL3	1	0	0	0	0	0	0	1	0	0	0	0
EYA3	0	0	0	0	0	0	1	0	0	0	0	0
EZH1	0	0	0	0	0	0	0	1	0	1	0	0
EZH2	0	1	1	1	1	0	0	1	1	0	0	1
F5	0	0	1	0	0	0	0	0	0	0	0	0
F12	0	0	0	0	0	0	1	0	0	0	0	0
FABP5	0	0	0	0	0	0	0	1	0	0	0	0
FANCA	0	0	0	1	0	0	1	0	1	0	1	0
FANCC	1	0	1	1	1	0	0	1	1	1	1	0
FANCD2	0	0	0	0	0	1	0	0	0	0	0	0
FANCE	0	0	1	0	1	0	0	0	0	0	0	0
ACSL1	1	0	0	0	0	0	0	1	0	1	0	1
ACSL3	0	0	1	0	0	0	0	0	0	0	0	0
ACSL4	1	1	1	1	1	1	1	1	1	1	1	1
FAH	0	0	0	0	0	0	1	1	0	0	0	1
PTK2B	1	0	0	0	1	0	0	1	0	0	0	1
BPTF	0	0	1	1	0	0	0	0	0	0	0	0
FANCF	1	0	0	0	0	0	0	1	0	0	0	0
FANCG	1	1	1	1	1	1	1	1	1	1	1	1
FARSA	1	1	1	1	1	1	1	1	1	1	1	1
FASN	0	0	0	0	0	0	0	1	0	0	0	0
FAU	1	1	1	1	1	1	1	1	1	1	1	1
FBP1	1	0	0	0	0	0	0	0	0	0	0	0
FCER1G	1	1	1	1	1	1	1	1	1	1	1	1
FCGRT	0	0	0	0	0	0	0	1	0	0	0	0
FDFT1	0	0	0	0	1	0	0	0	0	0	1	0
FDX1	1	1	0	0	1	0	0	0	0	0	0	1
FDXR	0	0	0	0	0	0	0	1	0	0	0	0
FECH	0	0	0	0	1	0	0	0	0	0	0	0
FEN1	1	1	1	1	1	1	1	1	1	1	1	1
FER	0	0	1	1	0	0	0	0	0	0	0	1
FGD1	1	1	1	1	1	1	1	1	1	1	1	1
FGF3	1	1	1	1	1	1	1	1	1	1	1	1
FGR	0	1	0	1	1	0	0	0	0	1	1	0
FH	0	0	0	0	0	0	0	1	0	0	0	0
FHIT	1	1	1	1	1	0	1	1	1	0	0	1
FHL1	1	0	0	0	1	0	0	0	1	0	0	0
FHL2	1	0	0	0	1	0	1	0	1	0	0	0
FKBP1A	0	0	1	1	1	0	1	0	0	0	0	0
FKBP2	1	1	1	1	1	1	1	1	1	1	1	1
FKBP3	1	1	1	1	1	1	1	1	1	1	1	1
FKBP4	1	1	1	1	1	1	1	1	1	1	1	1
FKBP5	1	0	1	0	1	0	1	1	1	0	1	1
FOXC1	1	0	0	1	0	0	0	0	0	0	0	0
FOXD1	0	1	0	0	0	0	1	1	1	0	0	0
FOXL1	1	1	1	1	1	1	1	1	1	1	1	1
FOXE3	1	1	1	1	1	1	1	1	1	1	1	1
FOXJ1	0	0	0	1	0	0	0	0	0	0	1	0
FOXC2	1	1	1	1	1	1	1	1	1	1	1	1
FOXS1	0	0	0	0	0	0	0	0	0	0	0	1
FOXO1	1	1	0	1	1	0	1	1	1	1	1	1
FOXO3	0	0	0	0	1	0	1	1	0	0	0	0
FLI1	1	0	0	1	0	0	1	0	1	0	0	1
FLII	0	0	0	0	0	0	0	1	0	1	0	0
FLNA	0	0	1	0	0	0	1	1	0	0	0	0
FLNB	0	1	0	0	0	0	1	1	0	1	0	1
FLOT2	0	0	1	0	0	0	0	1	0	0	0	0
FLT3LG	0	0	0	0	0	0	0	1	0	0	0	0
FLT4	1	1	1	1	0	0	1	0	0	0	0	1
FMR1	0	0	0	0	0	0	0	1	0	0	0	0
FNTA	0	0	0	1	0	0	0	0	0	0	0	0
FNTB	1	1	1	1	1	1	1	1	1	1	1	1
FOLR2	0	0	0	0	1	0	0	0	0	0	0	0
FOS	1	0	0	0	1	0	1	1	0	0	0	0
FOSB	0	0	0	0	0	0	1	1	0	0	0	0
FOSL2	1	0	0	0	0	0	0	1	0	0	1	0
FPGS	1	0	1	0	0	0	0	1	0	0	0	0
FXN	1	0	0	0	0	0	0	0	0	0	0	0
MTOR	1	0	0	0	0	0	0	1	0	0	0	0
FRG1	1	0	0	0	1	0	0	1	0	0	0	1
FTH1	1	1	1	1	1	1	1	1	1	1	1	1
FTL	0	0	1	0	0	0	1	0	0	0	1	0
FUCA1	1	1	1	1	1	1	1	1	1	1	1	1
FUCA2	0	0	0	1	0	0	0	0	0	0	0	0
FUS	0	0	0	1	0	0	0	0	0	0	0	0
FUT4	1	1	1	1	1	1	1	1	1	1	1	1
FUT5	1	1	1	1	1	1	1	1	1	1	1	1
FUT8	1	0	0	0	0	0	0	0	0	0	0	1
KDSR	1	1	1	0	0	0	1	0	0	0	0	1
FYB	1	0	1	0	1	0	0	0	1	0	0	0
FYN	1	1	0	1	1	0	1	1	0	0	1	1
IFI6	0	1	0	1	1	0	1	0	0	1	1	0
SLC37A4	1	1	1	1	1	1	1	1	1	1	1	1
XRCC6	0	0	1	0	0	0	0	1	0	0	0	0
GAA	0	0	0	0	0	0	0	1	0	0	0	0
GABBR1	0	0	1	1	1	0	0	0	0	0	0	0
GABPA	1	1	1	1	1	1	1	1	1	1	1	1
GABPB1	1	0	0	1	0	0	0	0	0	0	0	0
GAK	1	0	0	0	0	0	0	1	0	0	0	1
GALC	0	1	0	1	1	0	0	0	0	0	0	0
GALE	0	0	0	0	0	0	0	0	0	0	0	1
GALK1	0	0	0	0	0	0	0	1	0	1	0	0
GALK2	0	0	0	0	1	0	0	0	1	0	0	0
GALNS	1	1	1	1	1	1	1	1	1	1	1	1
GALNT1	1	0	0	0	1	0	0	0	0	0	0	0
GALNT2	1	0	0	0	1	0	0	1	1	1	1	0
GALT	1	1	1	1	1	1	1	1	1	1	1	1
GAMT	1	1	1	1	1	1	1	1	1	1	1	1
GAPDH	1	1	1	1	1	1	1	1	1	1	1	1
GARS	0	0	1	0	0	0	0	0	0	0	0	0
GART	1	0	1	0	0	0	0	0	0	0	0	0
GAS8	1	1	1	1	1	1	1	1	1	1	1	1
GATA3	1	0	0	0	0	0	1	1	0	1	0	0
GBA	1	1	1	1	1	1	1	1	1	1	1	1
GBAP	1	1	1	1	1	1	1	1	1	1	1	1
GBAS	0	0	0	0	0	0	1	1	0	0	0	1
GBE1	0	0	0	0	1	0	0	0	0	1	1	0
GBP1	1	0	0	1	0	0	0	0	0	1	1	1
GBP2	0	0	0	0	0	0	0	0	0	0	0	1
GBP3	1	0	0	1	0	0	0	1	0	1	1	0
GCDH	1	1	1	1	1	1	1	1	1	1	1	1
GCH1	0	0	0	0	0	0	0	1	0	0	0	0
GCHFR	1	1	1	1	1	1	1	1	1	1	1	1
BLOC1S1	1	1	1	1	1	1	1	1	1	1	1	1
KAT2A	1	0	0	0	0	0	0	1	0	0	0	0
GCSH	1	0	0	0	0	0	0	0	0	0	0	0
GDI1	0	0	0	0	0	0	0	1	0	0	0	0
GDI2	1	0	0	0	1	0	0	0	0	0	0	1
GDNF	1	0	0	0	0	0	0	0	0	0	0	0
GFER	1	1	1	1	1	1	1	1	1	1	1	1
GFI1	1	0	0	0	0	0	0	1	0	1	0	0
GFPT1	0	0	1	0	0	0	0	0	0	0	0	0
GFRA3	1	1	1	1	1	1	1	1	1	1	1	1
GGCX	0	0	0	0	0	0	0	0	0	0	0	1
GGT1	0	0	0	0	1	0	0	1	0	0	0	0
GGT3P	1	1	1	1	1	1	1	1	1	1	1	1
B4GALT1	0	0	0	0	1	0	0	0	0	1	0	1
GGT7	0	0	0	0	0	0	0	0	1	1	0	0
GH2	1	1	1	1	1	1	1	1	1	1	1	1
GHSR	0	0	0	0	0	0	0	0	0	0	0	1
GIPR	0	0	0	0	0	0	0	1	0	0	0	0
GK	1	0	0	1	0	0	0	1	0	0	0	1
GLA	1	1	1	1	1	1	1	1	1	1	1	1
GLB1	1	0	1	0	1	0	0	0	0	0	1	1
GCLC	1	0	1	1	0	0	0	0	0	1	0	1
GCLM	1	0	0	0	0	0	0	0	0	0	0	0
GLE1	0	1	0	0	0	0	0	0	0	1	1	1
GLG1	1	0	0	1	0	0	0	0	0	0	0	1
GLI4	0	0	0	0	1	0	1	0	0	0	0	0
GLO1	0	0	0	0	0	0	1	0	0	0	0	0
GLS	0	0	1	0	1	0	0	0	0	0	1	0
GLRX	1	0	1	1	1	0	0	0	0	0	0	0
GLUD1	0	0	1	0	0	0	0	0	0	0	0	0
GLUD2	1	1	1	1	1	1	1	1	1	1	1	1
GLUL	0	0	0	0	0	0	0	0	0	0	0	1
GMDS	1	1	1	1	0	0	0	1	0	1	0	1
GMFB	1	0	1	0	0	0	0	0	0	0	0	0
